customer_id,first_name,last_name,email,phone,country,country_code,city,loyalty_tier,newsletter_subscribed,registration_date
485400,Ingrid,Williams,ingrid_williams@protonmail.com,+40141185351,UK,GB,Birmingham,platinum,False,2021-01-12
416458,Hugo,Colombo,hugocolombo@outlook.com,+37823001513,Italy,IT,Bari,bronze,False,2021-01-02
439926,Erik,Rodriguez,erik.rodriguez897@live.com,+36103433519,Italy,IT,Venice,bronze,True,2020-12-05
474481,Andrea,Kaminski,andreakaminski390@protonmail.com,+41619941291,Spain,ES,Seville,platinum,False,2021-05-21
453313,Carlos,Larsen,carlos_larsen@icloud.com,,France,FR,Nantes,bronze,False,2022-12-25
458455,Piotr,Jones,piotr.jones@hotmail.com,+33473209649,Italy,IT,Genoa,silver,False,2023-07-29
410998,Isabella,Garcia,isabella.garcia520@gmail.com,+47928712497,Italy,IT,Palermo,silver,False,2022-09-28
483335,Katarzyna,Lewandowski,katarzyna_lewandowski56@hotmail.com,+31431260784,France,FR,Toulouse,bronze,True,2023-12-22
465592,Thomas,Robert,thomasrobert@gmail.com,+30961584268,Italy,IT,Venice,gold,False,2022-05-31
426667,Manon,Bruno,manonbruno216@yahoo.com,+47524693118,France,FR,Toulouse,bronze,True,2022-08-05
418660,Ana,Wojcik,ana.wojcik@gmail.com,+30910805871,Italy,IT,Rome,bronze,False,2023-07-16
448929,Chiara,Muller,chiara_muller236@gmail.com,+38905215527,Spain,ES,Seville,gold,False,2020-07-12
470836,Friedrich,Martin,friedrich.martin740@gmail.com,+30897416495,Spain,ES,Murcia,silver,True,2020-03-23
422044,Amelia,Weber,ameliaweber@icloud.com,+30424435363,UK,GB,Bristol,bronze,False,2024-04-25
432133,Monika,Roberts,monika_roberts@icloud.com,+38618992599,Italy,IT,Palermo,silver,True,2022-09-01
470455,Giulia,Christensen,giuliachristensen382@outlook.com,+37720493372,UK,GB,Birmingham,bronze,True,2023-03-21
455542,Oliver,Eriksson,olivereriksson319@gmail.com,+47281736941,France,FR,Lyon,platinum,True,2020-02-16
472764,Simone,Wisniewski,simonewisniewski@live.com,+37163278782,Germany,DE,Essen,bronze,False,2022-04-15
459210,Laura,Colombo,laura_colombo@hotmail.com,+36910715800,Germany,DE,Berlin,bronze,False,2022-01-28
405477,Hans,Jones,hans_jones@gmail.com,,Germany,DE,Hamburg,bronze,True,2020-10-16
400131,Elise,Richard,elise.richard891@outlook.com,+45283311445,Sweden,SE,Stockholm,silver,True,2024-01-25
460902,Jack,Wisniewski,jack.wisniewski446@icloud.com,+40760459116,Sweden,SE,Vasteras,silver,True,2020-08-13
481360,Carlos,Wagner,carloswagner@hotmail.com,+45597013797,France,FR,Strasbourg,bronze,True,2020-10-23
437912,Leo,Nielsen,leo.nielsen184@gmail.com,+39853191918,Italy,IT,Milan,silver,False,2022-03-25
485597,Stefano,Greco,stefanogreco@protonmail.com,+47342697336,Italy,IT,Florence,bronze,True,2021-10-01
421939,Julia,Lewandowski,julialewandowski@hotmail.com,+47680912575,France,FR,Bordeaux,bronze,True,2020-04-15
400071,Emma,Perez,emma.perez105@icloud.com,+42454506806,Italy,IT,Venice,gold,False,2023-06-10
407887,Thomas,Schmidt,thomas.schmidt@live.com,+49257294219,Sweden,SE,Gothenburg,bronze,True,2022-03-01
463201,Francesca,Marino,francesca.marino@hotmail.com,+39637273677,Germany,DE,Leipzig,bronze,False,2022-08-16
435822,Harry,Nielsen,harry_nielsen535@icloud.com,+36278366024,France,FR,Lyon,gold,True,2023-02-18
478363,Hugo,Andersen,hugo_andersen@icloud.com,+43800178588,France,FR,Lyon,bronze,False,2023-05-19
432884,Lucia,Lewandowski,lucia.lewandowski@outlook.com,+41292205795,Poland,PL,Wroclaw,platinum,True,2023-03-05
489128,Emily,Weber,emily.weber@hotmail.com,+46113952742,France,FR,Nantes,bronze,False,2023-06-27
449827,Amelia,Ricci,ameliaricci@icloud.com,+30870978314,France,FR,Paris,platinum,False,2023-08-02
446061,Pierre,Nielsen,pierrenielsen@gmail.com,+41130963459,UK,GB,Birmingham,silver,True,2020-07-14
482864,Alessandro,Kaminski,alessandro.kaminski653@gmail.com,+47397939907,Spain,ES,Malaga,bronze,True,2022-03-30
427886,Carmen,Schmidt,carmenschmidt@protonmail.com,+42547083251,France,FR,Paris,silver,True,2021-01-20
476697,Ingrid,Leroy,ingridleroy177@icloud.com,+36839503930,Germany,DE,Frankfurt,bronze,True,2022-01-22
466889,Sebastian,Brown,sebastian.brown582@icloud.com,,Poland,PL,Krakow,bronze,True,2020-12-28
436872,Carmen,Esposito,carmen.esposito@outlook.com,+32877686250,Italy,IT,Florence,bronze,True,2020-07-17
405961,Miguel,Marino,miguel_marino@icloud.com,+40544510617,Italy,IT,Naples,bronze,True,2020-12-02
421157,Carlos,Sanchez,carlossanchez@icloud.com,+41474584710,Italy,IT,Florence,silver,True,2019-09-23
496886,Harry,Moreau,harrymoreau@hotmail.com,+39322744472,Sweden,SE,Linkoping,platinum,False,2020-03-08
470004,Romain,Wagner,romain_wagner268@icloud.com,+35610252663,Italy,IT,Milan,silver,False,2024-03-17
473804,Charlotte,Colombo,charlotte_colombo@yahoo.com,+43610559862,Spain,ES,Madrid,silver,True,2021-01-02
409166,James,Diaz,james.diaz@outlook.com,+49590104812,Italy,IT,Rome,silver,False,2023-06-11
439405,Anna,Lopez,annalopez346@hotmail.com,+31351580981,Germany,DE,Dusseldorf,gold,True,2022-12-29
411759,Ella,Gonzalez,ellagonzalez@yahoo.com,+39740864045,Italy,IT,Venice,platinum,True,2024-03-30
451813,Beatrice,Petit,beatricepetit983@hotmail.com,+34960592930,Italy,IT,Milan,bronze,False,2019-06-03
491544,Simone,Meyer,simone.meyer83@outlook.com,+32877533383,Italy,IT,Turin,silver,False,2019-06-16
416118,Lucas,Muller,lucas_muller564@outlook.com,+42992652034,Spain,ES,Seville,bronze,True,2022-09-17
418304,Giovanni,Smith,giovanni.smith335@icloud.com,,Poland,PL,Szczecin,bronze,True,2021-04-19
495036,Pierre,Garcia,pierre_garcia514@icloud.com,+42182967632,UK,GB,Cardiff,bronze,True,2019-10-16
472938,Emma,Torres,emma_torres394@yahoo.com,+39434032573,Spain,ES,Murcia,gold,True,2021-08-19
436629,Jack,Schneider,jack.schneider530@live.com,+32471822692,Poland,PL,Bydgoszcz,bronze,False,2019-07-08
456618,Antoine,Smith,antoine.smith@gmail.com,+45802030905,France,FR,Lille,bronze,True,2021-12-28
427636,Ella,Sanchez,ellasanchez@icloud.com,+41938596152,Germany,DE,Leipzig,bronze,False,2020-05-12
480012,Pierre,Lewandowski,pierrelewandowski@yahoo.com,+30461975213,Poland,PL,Krakow,silver,False,2021-02-03
466167,Romain,Lindqvist,romain_lindqvist289@outlook.com,+41153766019,Italy,IT,Genoa,silver,False,2023-01-13
441720,Pablo,Fernandez,pablo.fernandez@outlook.com,+30579715798,Italy,IT,Florence,silver,True,2022-06-14
489404,Andrea,Nowak,andrea.nowak548@protonmail.com,+45562890681,Italy,IT,Naples,bronze,False,2021-06-28
444909,Leo,Lindqvist,leo.lindqvist382@protonmail.com,+33510075954,Italy,IT,Bari,silver,False,2021-12-25
483252,Ella,Wisniewski,ella.wisniewski765@live.com,+43225010851,France,FR,Lyon,silver,False,2023-10-15
434257,Maxime,Martinez,maximemartinez@yahoo.com,+43395050028,France,FR,Lille,silver,False,2023-09-06
498657,Chiara,Wisniewski,chiara.wisniewski@yahoo.com,+30939720413,France,FR,Bordeaux,bronze,False,2023-05-07
492766,Carmen,Dubois,carmen.dubois727@icloud.com,+39881860106,France,FR,Lyon,gold,False,2024-06-23
459338,Ana,Kowalski,ana_kowalski@hotmail.com,+41983290841,Italy,IT,Florence,bronze,False,2021-03-16
435784,Chloe,Schmidt,chloeschmidt413@gmail.com,+45702718913,Italy,IT,Bari,bronze,False,2021-12-31
432234,Carlos,Smith,carlos_smith@icloud.com,+35770299588,Italy,IT,Bari,bronze,True,2021-10-30
486805,Hugo,Larsen,hugo.larsen551@live.com,+33204131289,Italy,IT,Bari,bronze,True,2024-04-08
442157,Carlos,Schneider,carlos.schneider@icloud.com,+43477983555,Sweden,SE,Linkoping,bronze,False,2022-02-17
444778,Emily,Thomas,emilythomas@icloud.com,+47671776543,Sweden,SE,Orebro,gold,False,2023-05-12
427606,Julia,Johansson,julia.johansson@gmail.com,+47991062156,Italy,IT,Bologna,bronze,True,2020-04-01
460266,Harry,Kaminski,harry_kaminski@yahoo.com,+34754666903,Spain,ES,Bilbao,platinum,False,2019-08-10
478579,Javier,Martinez,javier.martinez@hotmail.com,+30897752993,Germany,DE,Hamburg,gold,False,2024-02-10
443051,Romain,Weber,romain.weber@yahoo.com,+45865355140,Spain,ES,Seville,bronze,False,2019-12-19
402080,Sara,Wagner,sarawagner@outlook.com,+37955507623,Italy,IT,Bari,bronze,True,2022-03-26
490681,Antoine,Martinez,antoine_martinez@protonmail.com,+43658096119,Italy,IT,Rome,gold,True,2022-12-17
417527,Maria,Richard,mariarichard@protonmail.com,+30570858471,Spain,ES,Las Palmas,silver,False,2022-10-20
484730,Chiara,Evans,chiara_evans@outlook.com,+33211264367,Germany,DE,Leipzig,bronze,True,2020-11-06
400268,Emily,Wojcik,emilywojcik935@yahoo.com,+38204287930,Italy,IT,Genoa,silver,False,2023-08-06
479794,Anna,Sanchez,anna_sanchez456@protonmail.com,+38710133596,France,FR,Lille,bronze,True,2020-09-02
462459,Elise,Rodriguez,elise.rodriguez380@hotmail.com,+35709498732,Germany,DE,Frankfurt,bronze,False,2021-12-03
400560,Laura,Petit,laura.petit@protonmail.com,+37130069819,Poland,PL,Poznan,silver,True,2024-05-20
401255,Marco,Sanchez,marco_sanchez@outlook.com,+45764066359,UK,GB,Edinburgh,platinum,True,2024-05-29
488172,Ingrid,Smith,ingridsmith887@live.com,+46617599918,Netherlands,NL,The Hague,gold,True,2019-12-19
422745,Pablo,Schulz,pablo_schulz154@protonmail.com,+36482790534,France,FR,Lyon,silver,True,2023-11-15
454154,Camille,Meyer,camille_meyer@hotmail.com,+46172153013,France,FR,Lyon,platinum,True,2019-11-21
472848,Piotr,Martinez,piotr.martinez758@yahoo.com,,Italy,IT,Turin,silver,False,2020-03-10
491290,Jean,Bruno,jean.bruno@yahoo.com,+48917848203,Italy,IT,Turin,bronze,True,2022-02-15
492182,Francesca,Meyer,francesca_meyer86@icloud.com,+48330847988,Germany,DE,Hamburg,bronze,True,2024-05-12
464091,Marek,Robert,marekrobert@icloud.com,+49911258168,UK,GB,Leeds,bronze,False,2021-09-19
499937,Erik,Schneider,erik_schneider@hotmail.com,+47367385338,Germany,DE,Frankfurt,silver,False,2023-02-27
451483,Lorenzo,Fischer,lorenzo_fischer915@outlook.com,,Sweden,SE,Helsingborg,bronze,False,2020-03-20
470533,Katarzyna,Taylor,katarzynataylor@live.com,+33919106793,UK,GB,Leeds,bronze,False,2022-02-19
410636,Leo,Nielsen,leo.nielsen@icloud.com,+34447640483,Netherlands,NL,Utrecht,silver,True,2020-10-03
485078,Antoine,Jones,antoinejones@live.com,+38345590089,Spain,ES,Murcia,bronze,False,2022-07-27
485362,Simone,Diaz,simone_diaz@outlook.com,+39556660155,UK,GB,Liverpool,silver,True,2022-11-07
410161,Elena,Wojcik,elena_wojcik@live.com,+38120916084,Italy,IT,Genoa,bronze,False,2021-12-02
470601,Oliver,Romano,oliver_romano@icloud.com,+36956281850,France,FR,Rennes,silver,False,2020-04-27
404056,Francesca,Martinez,francesca.martinez492@outlook.com,+31938837115,Netherlands,NL,Nijmegen,silver,False,2021-07-16
488029,Sebastian,Roberts,sebastian.roberts655@hotmail.com,,France,FR,Rennes,bronze,True,2022-03-05
458350,Isabella,Moreau,isabella.moreau@gmail.com,+44363310130,Germany,DE,Dortmund,silver,False,2024-02-24
488112,Leo,Fernandez,leofernandez791@live.com,+41929683513,UK,GB,Liverpool,gold,True,2022-02-23
416176,Tomasz,Hoffmann,tomasz_hoffmann204@hotmail.com,+49902783369,Spain,ES,Zaragoza,bronze,False,2023-01-18
446267,Amelia,Larsen,amelia.larsen@hotmail.com,+30707431423,Italy,IT,Venice,bronze,False,2023-12-31
449332,Lisa,Rodriguez,lisarodriguez69@gmail.com,,UK,GB,Cardiff,bronze,True,2024-04-18
478815,Tomasz,Weber,tomasz.weber@outlook.com,+44893427121,Germany,DE,Frankfurt,bronze,True,2024-04-22
446919,Pablo,Lindqvist,pablolindqvist@gmail.com,+42717120062,UK,GB,Bristol,silver,False,2019-07-29
450692,Marco,Schulz,marco_schulz@icloud.com,+40671621787,France,FR,Toulouse,silver,False,2024-04-27
423224,Laura,Weber,laura.weber186@icloud.com,+31936942259,Italy,IT,Venice,bronze,True,2022-03-14
491361,Carmen,Hoffmann,carmenhoffmann311@yahoo.com,+36929299488,Italy,IT,Bologna,bronze,False,2020-06-17
401105,Charlotte,Romano,charlotte_romano@outlook.com,+31579761146,Poland,PL,Wroclaw,bronze,False,2024-06-07
416353,Alice,Bernard,alice.bernard@gmail.com,+35912399890,Germany,DE,Dortmund,platinum,False,2022-02-09
460646,Jack,Weber,jack.weber@outlook.com,,UK,GB,Liverpool,bronze,True,2022-08-24
448559,Jack,Wisniewski,jack.wisniewski969@outlook.com,+39346272168,France,FR,Lyon,bronze,False,2023-06-04
425295,Giulia,Perez,giuliaperez@live.com,+37290437112,France,FR,Marseille,bronze,True,2020-08-09
458271,Monika,Colombo,monika.colombo@hotmail.com,+49545470111,Italy,IT,Bologna,bronze,True,2023-10-29
401227,Laura,Fischer,laura_fischer@gmail.com,+45319125903,Italy,IT,Naples,silver,False,2022-02-22
429035,Sara,Romano,sara_romano482@outlook.com,+31679256785,Italy,IT,Naples,silver,True,2020-10-04
497405,Stefano,Ferrari,stefano_ferrari@gmail.com,+45598681476,Italy,IT,Milan,gold,False,2020-07-22
402592,Luca,Diaz,luca_diaz@hotmail.com,+47492541462,Netherlands,NL,The Hague,silver,True,2023-06-24
499407,Erik,Meyer,erik.meyer133@yahoo.com,,UK,GB,Manchester,bronze,True,2021-07-16
436848,Nicolas,Lopez,nicolas.lopez@protonmail.com,+48658256551,France,FR,Lille,platinum,False,2020-07-14
489201,Javier,Lewandowski,javier_lewandowski@protonmail.com,,Germany,DE,Berlin,bronze,True,2019-07-15
492955,Simone,Colombo,simone.colombo331@outlook.com,+41301593161,Italy,IT,Genoa,gold,False,2023-04-05
446900,Emma,Lindqvist,emmalindqvist451@protonmail.com,+46462227170,Italy,IT,Bologna,gold,False,2022-04-25
425101,Lisa,Lindqvist,lisalindqvist877@hotmail.com,+32939617000,France,FR,Rennes,silver,True,2020-03-20
411792,Camille,Lindqvist,camille.lindqvist730@hotmail.com,+44568327642,France,FR,Nantes,platinum,True,2022-10-18
480405,Romain,Weber,romain.weber@yahoo.com,+41664331521,Italy,IT,Rome,bronze,True,2023-12-13
481951,Emily,Hoffmann,emilyhoffmann@yahoo.com,+33830570612,Germany,DE,Stuttgart,silver,True,2020-09-15
439738,Maxime,Lewandowski,maxime.lewandowski983@hotmail.com,+42660223249,Sweden,SE,Linkoping,gold,False,2022-02-25
494084,Beatrice,Torres,beatrice.torres726@yahoo.com,+49737786456,Germany,DE,Frankfurt,bronze,False,2020-08-09
428986,Simone,Eriksson,simone.eriksson@outlook.com,+35793728080,UK,GB,Leeds,silver,True,2022-05-24
430704,Francesca,Schulz,francesca_schulz412@protonmail.com,+34321009450,Italy,IT,Bari,silver,False,2019-07-04
464724,Alice,Diaz,alicediaz644@protonmail.com,+44420857909,Germany,DE,Cologne,silver,False,2020-09-20
447579,Francesca,Taylor,francesca_taylor@gmail.com,+44557317997,Italy,IT,Bologna,gold,False,2021-11-21
404822,Nicolas,Thomas,nicolas.thomas@live.com,+41359085951,Germany,DE,Essen,silver,False,2023-01-01
436799,Elena,Thomas,elena_thomas@protonmail.com,+46453078170,UK,GB,Glasgow,gold,False,2020-02-14
464597,Marco,Dubois,marcodubois@yahoo.com,+48565753802,Italy,IT,Genoa,bronze,False,2024-03-07
492280,Ines,Roberts,inesroberts@gmail.com,+49215746872,Netherlands,NL,Tilburg,gold,True,2024-04-23
492663,Stefano,Richard,stefano.richard689@outlook.com,+42871256936,Spain,ES,Bilbao,bronze,False,2023-05-02
479433,Elise,Colombo,elise_colombo@protonmail.com,+30331970687,Spain,ES,Murcia,bronze,False,2020-04-02
427405,Carlos,Wojcik,carlos.wojcik@hotmail.com,+41478363473,Poland,PL,Poznan,bronze,False,2019-10-27
400935,Javier,Lindqvist,javierlindqvist@yahoo.com,+47927649755,France,FR,Marseille,silver,False,2022-05-18
425701,Pierre,Christensen,pierre.christensen632@hotmail.com,+39208768073,Germany,DE,Cologne,bronze,False,2022-01-28
483681,Erik,Fischer,erik_fischer877@hotmail.com,+44488118171,Spain,ES,Malaga,platinum,False,2019-07-20
451915,Lorenzo,Weber,lorenzoweber519@hotmail.com,+47677946218,Spain,ES,Las Palmas,silver,True,2021-02-07
414541,Valentina,Bernard,valentinabernard@live.com,+38256514450,Poland,PL,Szczecin,silver,False,2020-07-18
436352,Harry,Thomas,harrythomas@icloud.com,+48188274038,Poland,PL,Poznan,bronze,True,2021-07-03
474593,Manon,Moreau,manonmoreau@live.com,+37363444418,Italy,IT,Turin,bronze,True,2020-08-25
465578,Marco,Fernandez,marco.fernandez@live.com,+44545093734,Poland,PL,Bydgoszcz,platinum,True,2022-12-03
464751,Sophie,Wisniewski,sophiewisniewski@protonmail.com,+38858862663,Netherlands,NL,Tilburg,bronze,False,2023-01-31
422344,Oliver,Evans,oliver.evans366@hotmail.com,+37954222908,Italy,IT,Naples,bronze,False,2023-12-20
472323,Carmen,Thomas,carmenthomas357@live.com,+37599597507,Spain,ES,Las Palmas,gold,False,2023-02-20
425397,Erik,Zielinski,erik.zielinski@outlook.com,,Italy,IT,Venice,bronze,True,2019-12-16
486486,James,Bruno,jamesbruno259@protonmail.com,+49627003026,Netherlands,NL,Amsterdam,silver,True,2022-10-14
496837,Emma,Johansson,emma_johansson@yahoo.com,+48957293021,Spain,ES,Malaga,platinum,True,2024-01-02
474148,Carmen,Rossi,carmenrossi773@live.com,,France,FR,Lyon,bronze,True,2021-01-25
488103,Anna,Schneider,anna.schneider952@hotmail.com,+32201105062,Germany,DE,Hamburg,silver,False,2022-11-18
489441,Charlotte,Nielsen,charlotte.nielsen@hotmail.com,+35859417815,Italy,IT,Bologna,bronze,True,2020-12-25
479032,Maria,Wisniewski,maria.wisniewski663@outlook.com,+33662498203,Spain,ES,Malaga,gold,True,2024-02-25
474074,Elena,Wilson,elena.wilson987@gmail.com,+40513125946,Sweden,SE,Stockholm,gold,False,2020-01-02
423006,Pierre,Weber,pierreweber@hotmail.com,+33833560098,Italy,IT,Turin,silver,True,2023-03-01
408566,Pierre,Moreau,pierre_moreau40@live.com,,Netherlands,NL,Rotterdam,silver,True,2020-04-05
477091,Erik,Weber,erikweber628@protonmail.com,+47993106372,Netherlands,NL,Almere,bronze,True,2024-02-17
416809,Davide,Taylor,davide.taylor246@yahoo.com,+42144657340,Sweden,SE,Helsingborg,gold,False,2024-06-10
497776,Stefano,Bernard,stefanobernard@icloud.com,+47660141924,Netherlands,NL,Nijmegen,silver,True,2021-10-25
408526,Javier,Durand,javier_durand@outlook.com,,France,FR,Bordeaux,bronze,True,2022-02-23
416702,Hugo,Eriksson,hugoeriksson510@live.com,+31666452632,Sweden,SE,Vasteras,bronze,True,2022-01-10
434029,Maxime,Schneider,maximeschneider50@hotmail.com,+42302120097,Germany,DE,Berlin,silver,False,2023-09-27
474698,Leo,Schneider,leoschneider716@gmail.com,+44299399647,Italy,IT,Turin,silver,True,2021-02-22
429879,Erik,Wagner,erikwagner@yahoo.com,,Italy,IT,Palermo,bronze,False,2020-12-02
468561,Harry,Hoffmann,harry_hoffmann@yahoo.com,+49364326419,France,FR,Marseille,bronze,False,2024-04-07
495538,Miguel,Wagner,miguelwagner@outlook.com,+43504942146,France,FR,Paris,gold,False,2021-07-27
435956,Marco,Nowak,marco.nowak@gmail.com,+33223779242,Germany,DE,Cologne,gold,True,2020-12-21
425146,Chloe,Jones,chloe.jones@hotmail.com,+47407561494,France,FR,Bordeaux,silver,True,2020-06-05
488864,Amelia,Meyer,amelia.meyer@icloud.com,+31603538733,Germany,DE,Munich,bronze,True,2022-09-18
403030,Sophie,Martin,sophiemartin@hotmail.com,+44892793340,Italy,IT,Bari,silver,True,2023-09-12
490831,Jean,Wagner,jeanwagner583@hotmail.com,+38288472839,Italy,IT,Naples,bronze,True,2022-09-28
488832,Charlotte,Moreau,charlotte_moreau@hotmail.com,+44127176053,Italy,IT,Turin,bronze,True,2023-11-29
469853,Julia,Muller,julia.muller@protonmail.com,+32540152727,France,FR,Lyon,bronze,True,2022-02-24
480538,Oliver,Colombo,oliver.colombo@outlook.com,,Spain,ES,Madrid,bronze,True,2021-04-28
433150,Andrea,Gallo,andrea.gallo@protonmail.com,+42403298186,Netherlands,NL,Nijmegen,bronze,True,2023-08-03
489218,Klaus,Brown,klausbrown@outlook.com,+47486692169,Netherlands,NL,The Hague,bronze,True,2022-09-19
473415,Klaus,Muller,klaus_muller@yahoo.com,+31593848297,Germany,DE,Frankfurt,gold,True,2022-11-01
459497,Giovanni,Davies,giovanni.davies@outlook.com,+44576626352,France,FR,Bordeaux,bronze,False,2022-03-09
400256,George,Durand,georgedurand@icloud.com,+36883087208,Italy,IT,Turin,silver,False,2024-01-29
455982,Isabella,Wilson,isabellawilson403@icloud.com,+44422466437,Italy,IT,Milan,platinum,False,2019-11-06
484012,Claire,Becker,claire_becker@icloud.com,+43293612001,Italy,IT,Palermo,bronze,True,2022-09-12
488224,Ines,Schneider,ines_schneider@protonmail.com,+42717475789,Spain,ES,Valencia,bronze,False,2022-02-08
485200,Tomasz,Martinez,tomaszmartinez954@live.com,+49669714642,Germany,DE,Essen,gold,True,2019-12-21
406797,Alessandro,Esposito,alessandro.esposito@live.com,+32436396741,Poland,PL,Gdansk,bronze,True,2021-03-23
442336,Miguel,Bruno,miguel_bruno@outlook.com,+40855488200,France,FR,Lille,bronze,True,2020-09-15
456694,Antoine,Kaminski,antoine.kaminski@icloud.com,+47775042686,Spain,ES,Valencia,platinum,True,2020-05-18
453330,Simone,Andersen,simone.andersen@outlook.com,+42612046054,Italy,IT,Palermo,bronze,False,2023-03-01
435918,Sophie,Johansson,sophie.johansson@hotmail.com,+40191279339,Netherlands,NL,Nijmegen,bronze,True,2021-12-19
415953,Amelia,Moreau,amelia.moreau@protonmail.com,+40413907843,UK,GB,Leeds,platinum,True,2022-06-07
489151,Erik,Esposito,erikesposito@hotmail.com,+38306183282,France,FR,Marseille,platinum,True,2023-07-31
467933,Carmen,Schmidt,carmen.schmidt@outlook.com,,Spain,ES,Zaragoza,silver,False,2020-02-05
461156,Ana,Colombo,ana.colombo@protonmail.com,+48120628901,Netherlands,NL,Amsterdam,bronze,False,2022-08-24
464955,Harry,Colombo,harrycolombo@hotmail.com,+46941942818,Spain,ES,Malaga,silver,True,2022-05-11
447378,Maria,Weber,maria_weber86@live.com,+40646310475,Netherlands,NL,Rotterdam,bronze,True,2020-04-28
467797,Anna,Gallo,anna.gallo158@live.com,,Germany,DE,Cologne,bronze,False,2020-01-05
499486,Laura,Lindqvist,lauralindqvist@icloud.com,+33160308229,UK,GB,Birmingham,bronze,True,2020-12-28
405697,Valentina,Bernard,valentina.bernard@gmail.com,+32515431734,Spain,ES,Seville,silver,False,2021-02-02
494531,Erik,Fischer,erik_fischer693@outlook.com,,Germany,DE,Berlin,bronze,True,2021-08-26
429431,Simone,Weber,simoneweber780@live.com,+40912056164,Italy,IT,Naples,bronze,False,2022-12-02
406155,Ingrid,Rodriguez,ingrid.rodriguez@icloud.com,+30803131422,UK,GB,Leeds,silver,False,2020-10-14
436429,Davide,Greco,davide.greco@icloud.com,+43185847386,Netherlands,NL,Amsterdam,gold,False,2019-07-08
455058,Valentina,Smith,valentinasmith@protonmail.com,+32711175063,Netherlands,NL,Nijmegen,gold,False,2022-06-17
469784,Lucas,Wilson,lucas_wilson501@yahoo.com,,France,FR,Toulouse,bronze,False,2023-05-05
458833,Javier,Wisniewski,javier_wisniewski@yahoo.com,+42550539016,Germany,DE,Munich,gold,False,2022-08-29
441450,Laura,Wisniewski,laura_wisniewski811@yahoo.com,+48297471450,UK,GB,Manchester,bronze,False,2020-09-08
400676,Friedrich,Taylor,friedrich.taylor402@hotmail.com,+37303953026,Italy,IT,Venice,silver,False,2023-02-11
451361,Antoine,Larsen,antoinelarsen985@protonmail.com,+45752639236,Italy,IT,Florence,bronze,False,2021-04-03
425507,Jack,Larsen,jack.larsen@protonmail.com,+39834501221,Spain,ES,Malaga,silver,True,2023-12-02
443870,Julia,Taylor,juliataylor706@icloud.com,,Poland,PL,Gdansk,bronze,True,2021-03-12
410722,Javier,Hoffmann,javier_hoffmann@live.com,+38695922147,Netherlands,NL,Almere,gold,True,2020-06-29
474949,Javier,Hoffmann,javierhoffmann@outlook.com,+48604392951,Italy,IT,Turin,bronze,True,2022-09-06
403325,Simone,Jones,simone.jones@gmail.com,+44518304557,Germany,DE,Frankfurt,gold,False,2020-08-18
496658,Emily,Greco,emily_greco649@live.com,+49618137470,Italy,IT,Florence,gold,False,2023-07-15
429573,Carmen,Meyer,carmenmeyer946@hotmail.com,+31889731609,Germany,DE,Hamburg,silver,False,2021-07-11
490380,Charlotte,Lewandowski,charlottelewandowski@yahoo.com,,Italy,IT,Bologna,silver,False,2020-01-31
455550,Oliver,Hansen,oliver.hansen@icloud.com,+44914391910,France,FR,Marseille,platinum,False,2021-10-05
409757,Claire,Lindqvist,claire_lindqvist132@gmail.com,+31450617550,France,FR,Paris,bronze,False,2022-08-09
432765,Manon,Romano,manonromano@hotmail.com,+49997726891,France,FR,Marseille,silver,False,2024-03-23
425805,Ines,Ricci,inesricci735@gmail.com,+32250228767,Spain,ES,Palma,silver,True,2020-03-12
421558,Emily,Davies,emily_davies352@outlook.com,+47166733536,UK,GB,Sheffield,silver,False,2020-09-24
443152,Manon,Bernard,manon.bernard@yahoo.com,+37160681634,Italy,IT,Bologna,silver,True,2021-05-01
440737,Lucas,Ricci,lucas.ricci239@icloud.com,+40446765196,Netherlands,NL,The Hague,silver,False,2019-07-30
408237,Romain,Fernandez,romain_fernandez732@gmail.com,+31314881943,Spain,ES,Las Palmas,bronze,False,2019-06-23
482050,Lucia,Martin,luciamartin@outlook.com,+36263483479,Germany,DE,Munich,gold,False,2021-09-03
481958,Hugo,Wilson,hugowilson855@hotmail.com,+40310209048,Italy,IT,Bari,bronze,True,2021-11-03
412678,Piotr,Romano,piotr_romano@live.com,+42319676904,Spain,ES,Las Palmas,bronze,True,2021-02-28
403653,Claire,Torres,clairetorres@hotmail.com,+44158376718,Poland,PL,Poznan,bronze,False,2021-04-04
462910,Romain,Romano,romain_romano850@yahoo.com,+45873031951,Italy,IT,Florence,bronze,False,2020-10-26
456616,Lisa,Eriksson,lisaeriksson@gmail.com,+49215171252,UK,GB,Leeds,gold,True,2019-07-05
403148,Sebastian,Rossi,sebastian_rossi@gmail.com,+31495190429,Spain,ES,Valencia,bronze,False,2022-08-02
477664,Francesca,Perez,francesca_perez@gmail.com,+39252297482,France,FR,Paris,platinum,True,2020-06-08
482090,Sara,Nielsen,sara.nielsen89@live.com,+48846163140,Spain,ES,Palma,bronze,False,2019-12-14
443817,Laura,Becker,laura.becker387@outlook.com,+44542837170,Italy,IT,Genoa,bronze,True,2019-12-13
432821,Sebastian,Rodriguez,sebastianrodriguez@protonmail.com,+38301938429,UK,GB,London,bronze,True,2019-10-16
432394,Ines,Zielinski,ineszielinski@protonmail.com,+31407645403,Germany,DE,Cologne,silver,False,2023-06-07
